Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
12/12/17, 19:03:00.0,2665.25,2666,2665,2666,565,189,175,390
12/12/17, 19:06:00.0,2666,2666,2665.75,2666,114,70,75,39
12/12/17, 19:09:00.0,2666,2666,2665.75,2666,121,48,14,107
12/12/17, 19:12:00.0,2666,2666,2665.75,2666,32,22,1,31
12/12/17, 19:15:00.0,2666,2666,2665.75,2666,354,137,17,337
12/12/17, 19:18:00.0,2666,2666,2665,2665.25,1220,454,573,647
12/12/17, 19:21:00.0,2665.5,2665.5,2665,2665.25,217,89,117,100
12/12/17, 19:24:00.0,2665.25,2665.5,2665,2665.25,417,139,196,221
12/12/17, 19:27:00.0,2665.5,2665.5,2665.25,2665.5,211,86,86,125
12/12/17, 19:30:00.0,2665.5,2665.75,2665.25,2665.75,484,250,193,291
12/12/17, 19:33:00.0,2665.75,2666,2664.75,2665,1242,349,730,512
12/12/17, 19:36:00.0,2665,2665,2664.25,2664.5,709,307,420,289
12/12/17, 19:39:00.0,2664.5,2664.5,2663.75,2664.25,971,328,705,266
12/12/17, 19:42:00.0,2664,2664.5,2664,2664.25,665,221,224,441
12/12/17, 19:45:00.0,2664.5,2665,2664.25,2664.75,280,126,103,177
12/12/17, 19:48:00.0,2664.75,2665.25,2664.5,2665,427,162,78,349
12/12/17, 19:51:00.0,2665,2665.25,2664.75,2664.75,343,130,221,122
12/12/17, 19:54:00.0,2665,2665.5,2665,2665.5,472,187,155,317
12/12/17, 19:57:00.0,2665.5,2665.5,2665.5,2665.5,646,93,323,323
12/12/17, 20:00:00.0,2665.5,2666,2665.5,2665.75,1078,255,117,961
12/12/17, 20:03:00.0,2665.75,2666.25,2665.5,2666.25,314,128,174,140
12/12/17, 20:06:00.0,2666.25,2666.25,2665.75,2665.75,329,141,206,123
12/12/17, 20:09:00.0,2666,2666.25,2665.75,2665.75,509,178,102,407
12/12/17, 20:12:00.0,2666,2666.25,2665,2665.5,1296,386,712,584
12/12/17, 20:15:00.0,2665.5,2665.75,2665.25,2665.25,296,80,199,97
12/12/17, 20:18:00.0,2665.5,2665.5,2664.75,2665,847,280,532,315
12/12/17, 20:21:00.0,2665,2665.25,2664.75,2665,384,163,194,190
12/12/17, 20:24:00.0,2665,2665.25,2665,2665.25,119,72,42,77
12/12/17, 20:27:00.0,2665.25,2665.25,2664,2664.75,811,353,583,228
12/12/17, 20:30:00.0,2664.75,2665,2664.25,2664.5,556,210,338,218
12/12/17, 20:33:00.0,2664.5,2665.25,2664.5,2665.25,609,166,144,465
12/12/17, 20:36:00.0,2665.25,2665.25,2664.75,2665,228,88,126,102
12/12/17, 20:39:00.0,2665,2665.25,2665,2665,75,39,14,61
12/12/17, 20:42:00.0,2665,2665,2664.25,2664.5,358,138,194,164
12/12/17, 20:45:00.0,2664.75,2665,2664.75,2665,73,41,15,58
12/12/17, 20:48:00.0,2665,2665,2664.75,2664.75,96,50,51,45
12/12/17, 20:51:00.0,2664.75,2665.25,2664.75,2664.75,351,152,126,225
12/12/17, 20:54:00.0,2664.75,2665.25,2664.75,2665.25,55,27,29,26
12/12/17, 20:57:00.0,2665.25,2665.25,2665,2665.25,238,95,76,162
12/12/17, 21:00:00.0,2665,2665.25,2664.75,2664.75,157,86,115,42
12/12/17, 21:03:00.0,2664.75,2665,2664,2664,651,226,415,236
12/12/17, 21:06:00.0,2664,2664.25,2663.5,2663.5,1189,437,1025,164
12/12/17, 21:09:00.0,2663.75,2664,2663,2663.75,1208,467,931,277
12/12/17, 21:12:00.0,2663.75,2663.75,2663.25,2663.25,504,203,220,284
12/12/17, 21:15:00.0,2663.5,2663.5,2663,2663.5,479,173,285,194
12/12/17, 21:18:00.0,2663.5,2663.5,2662.75,2662.75,873,320,594,279
12/12/17, 21:21:00.0,2662.75,2662.75,2660.75,2660.75,4575,1612,2944,1631
12/12/17, 21:24:00.0,2661,2661.75,2660.5,2661.5,2411,840,873,1538
12/12/17, 21:27:00.0,2661.5,2661.75,2659.5,2660.75,3507,1256,2257,1250
12/12/17, 21:30:00.0,2661,2661.75,2660.75,2661.25,2151,904,899,1252
12/12/17, 21:33:00.0,2661.25,2661.25,2659.25,2660,2145,991,1316,829
12/12/17, 21:36:00.0,2660.25,2660.25,2659.5,2660,1564,568,816,748
12/12/17, 21:39:00.0,2660,2660.75,2659.5,2660.5,2407,758,845,1562
12/12/17, 21:42:00.0,2660.75,2661.5,2660.75,2661.25,742,381,212,530
12/12/17, 21:45:00.0,2661.25,2662,2661.25,2661.25,1181,510,432,749
12/12/17, 21:48:00.0,2661.5,2661.75,2661.25,2661.25,479,216,166,313
12/12/17, 21:51:00.0,2661.5,2661.5,2660.75,2661.25,446,190,245,201
12/12/17, 21:54:00.0,2661.25,2661.5,2661.25,2661.5,291,141,93,198
12/12/17, 21:57:00.0,2661.5,2661.5,2661.25,2661.5,275,149,127,148
12/12/17, 22:00:00.0,2661.75,2661.75,2661.5,2661.5,75,46,39,36
12/12/17, 22:03:00.0,2661.5,2661.75,2661,2661.75,445,182,245,200
12/12/17, 22:06:00.0,2661.5,2662,2661.5,2661.75,205,66,48,157
12/12/17, 22:09:00.0,2661.75,2661.75,2661.5,2661.75,58,34,2,56
12/12/17, 22:12:00.0,2661.5,2662,2661.5,2661.75,71,35,21,50
12/12/17, 22:15:00.0,2661.75,2662,2661.5,2661.75,143,65,82,61
12/12/17, 22:18:00.0,2662,2662,2661.75,2661.75,320,112,118,202
12/12/17, 22:21:00.0,2662,2662,2661.75,2662,80,45,7,73
12/12/17, 22:24:00.0,2662,2662.25,2661.75,2662,242,106,171,71
12/12/17, 22:27:00.0,2662,2662.5,2662,2662.5,191,82,15,176
12/12/17, 22:30:00.0,2662.25,2662.75,2662.25,2662.75,507,215,200,307
12/12/17, 22:33:00.0,2662.75,2662.75,2662.5,2662.5,141,69,9,132
12/12/17, 22:36:00.0,2662.75,2663,2662.5,2662.75,169,83,48,121
12/12/17, 22:39:00.0,2662.75,2663,2662.75,2662.75,266,124,103,163
12/12/17, 22:42:00.0,2662.75,2663,2662,2662.25,721,234,519,202
12/12/17, 22:45:00.0,2662.25,2662.25,2662,2662,240,105,204,36
12/12/17, 22:48:00.0,2662,2662.25,2662,2662.25,321,120,102,219
12/12/17, 22:51:00.0,2662.5,2663.25,2662.5,2663,628,217,88,540
12/12/17, 22:54:00.0,2663.25,2663.25,2663,2663,303,146,158,145
12/12/17, 22:57:00.0,2663,2663.75,2663,2663.25,510,206,209,301
12/12/17, 23:00:00.0,2663.25,2663.5,2663.25,2663.5,264,103,115,149
12/12/17, 23:03:00.0,2663.5,2663.5,2663,2663.25,265,78,120,145
12/12/17, 23:06:00.0,2663.25,2663.25,2662.75,2663.25,619,175,329,290
12/12/17, 23:09:00.0,2663.25,2663.5,2663.25,2663.5,160,65,57,103
12/12/17, 23:12:00.0,2663.25,2663.5,2663.25,2663.25,252,107,194,58
12/12/17, 23:15:00.0,2663.25,2663.5,2663,2663.25,155,62,108,47
12/12/17, 23:18:00.0,2663.25,2663.25,2662.75,2663.25,140,70,72,68
12/12/17, 23:21:00.0,2663,2663.25,2663,2663,192,96,107,85
12/12/17, 23:24:00.0,2663,2663.25,2663,2663.25,64,20,6,58
12/12/17, 23:27:00.0,2663,2663.25,2663,2663.25,7,7,1,6
12/12/17, 23:30:00.0,2663.25,2663.5,2663.25,2663.25,188,77,77,111
12/12/17, 23:33:00.0,2663.25,2663.25,2662.75,2663,360,161,173,187
12/12/17, 23:36:00.0,2663,2664,2663,2664,626,199,149,477
12/12/17, 23:39:00.0,2664,2664.25,2663.75,2664.25,388,136,145,243
12/12/17, 23:42:00.0,2664.25,2664.5,2664.25,2664.25,123,55,16,107
12/12/17, 23:45:00.0,2664.5,2664.5,2664.25,2664.5,323,140,139,184
12/12/17, 23:48:00.0,2664.25,2665.25,2664.25,2664.75,1321,396,319,1002
12/12/17, 23:51:00.0,2665,2665.5,2665,2665.5,720,244,199,521
12/12/17, 23:54:00.0,2665.5,2665.75,2664.25,2664.25,1702,502,1093,609
12/12/17, 23:57:00.0,2664,2664.5,2664,2664.5,204,92,99,105
12/13/17, 00:00:00.0,2664.5,2664.5,2663.75,2663.75,225,106,153,72
12/13/17, 00:03:00.0,2663.75,2664,2663.75,2664,192,66,83,109
12/13/17, 00:06:00.0,2664,2664.25,2664,2664,122,51,70,52
12/13/17, 00:09:00.0,2664,2664,2663.75,2664,33,22,24,9
12/13/17, 00:12:00.0,2664,2664.25,2664,2664.25,130,49,11,119
12/13/17, 00:15:00.0,2664.25,2665.25,2664,2665.25,549,177,190,359
12/13/17, 00:18:00.0,2665,2665.25,2665,2665,71,38,27,44
12/13/17, 00:21:00.0,2665,2665.5,2665,2665.5,87,49,13,74
12/13/17, 00:24:00.0,2665.5,2665.5,2665.25,2665.25,111,55,91,20
12/13/17, 00:27:00.0,2665,2665.25,2665,2665,64,28,61,3
12/13/17, 00:30:00.0,2665,2665.25,2664.75,2665,297,90,188,109
12/13/17, 00:33:00.0,2665,2665.25,2665,2665.25,96,38,15,81
12/13/17, 00:36:00.0,2665.25,2665.25,2665,2665,124,48,97,27
12/13/17, 00:39:00.0,2665,2665,2664,2664.75,723,282,492,231
12/13/17, 00:42:00.0,2664.75,2664.75,2664.5,2664.75,21,11,1,20
12/13/17, 00:45:00.0,2664.75,2664.75,2664.75,2664.75,99,38,36,63
12/13/17, 00:48:00.0,2664.75,2664.75,2664.25,2664.75,235,71,135,100
12/13/17, 00:51:00.0,2664.75,2664.75,2664.5,2664.5,8,6,1,7
12/13/17, 00:54:00.0,2664.75,2664.75,2664.5,2664.5,22,13,21,1
12/13/17, 00:57:00.0,2664.75,2665,2664.5,2664.75,92,48,13,79
12/13/17, 01:00:00.0,2664.75,2665.5,2664.75,2665.5,156,58,60,96
12/13/17, 01:03:00.0,2665.5,2665.75,2665.25,2665.5,602,187,276,326
12/13/17, 01:06:00.0,2665.25,2665.5,2665.25,2665.5,45,22,39,6
12/13/17, 01:09:00.0,2665.5,2665.5,2665.25,2665.25,30,23,15,15
12/13/17, 01:12:00.0,2665.5,2665.5,2665.25,2665.25,11,10,7,4
12/13/17, 01:15:00.0,2665.25,2665.75,2665.25,2665.5,112,44,16,96
12/13/17, 01:18:00.0,2665.5,2665.75,2665,2665.75,182,90,115,67
12/13/17, 01:21:00.0,2665.75,2666,2665.5,2665.75,173,80,63,110
12/13/17, 01:24:00.0,2665.75,2666,2665.75,2666,264,107,193,71
12/13/17, 01:27:00.0,2665.75,2666,2665.75,2666,154,50,96,58
12/13/17, 01:30:00.0,2665.75,2665.75,2665.5,2665.5,60,21,36,24
12/13/17, 01:33:00.0,2665.5,2665.75,2665.5,2665.5,343,114,200,143
12/13/17, 01:36:00.0,2665.25,2665.75,2665.25,2665.5,71,38,55,16
12/13/17, 01:39:00.0,2665.5,2665.5,2665.25,2665.25,6,4,5,1
12/13/17, 01:42:00.0,2665.25,2665.5,2665.25,2665.5,200,59,72,128
12/13/17, 01:45:00.0,2665.25,2665.5,2665.25,2665.25,6,6,5,1
12/13/17, 01:48:00.0,2665.25,2665.5,2665,2665,181,83,139,42
12/13/17, 01:51:00.0,2665,2665.25,2664.5,2664.5,264,124,205,59
12/13/17, 01:54:00.0,2664.5,2664.75,2664.5,2664.75,243,108,94,149
12/13/17, 01:57:00.0,2665,2665,2664.75,2664.75,283,135,159,124
12/13/17, 02:00:00.0,2664.75,2665.75,2664.75,2665.75,568,266,269,299
12/13/17, 02:03:00.0,2665.75,2666.5,2665.5,2666.5,817,311,230,587
12/13/17, 02:06:00.0,2666.5,2666.75,2666,2666.5,1009,364,458,551
12/13/17, 02:09:00.0,2666.5,2666.5,2666.25,2666.5,616,208,334,282
12/13/17, 02:12:00.0,2666.5,2667,2666.25,2666.75,502,229,162,340
12/13/17, 02:15:00.0,2666.75,2667,2666.25,2666.75,713,294,497,216
12/13/17, 02:18:00.0,2666.75,2666.75,2666.25,2666.5,381,188,230,151
12/13/17, 02:21:00.0,2666.5,2666.75,2666.25,2666.5,409,104,204,205
12/13/17, 02:24:00.0,2666.5,2666.5,2666.25,2666.5,169,92,121,48
12/13/17, 02:27:00.0,2666.5,2666.75,2666,2666,485,198,248,237
12/13/17, 02:30:00.0,2666,2666.75,2666,2666.75,447,179,121,326
12/13/17, 02:33:00.0,2666.5,2667,2666.5,2666.5,405,180,265,140
12/13/17, 02:36:00.0,2666.25,2666.5,2666,2666.25,324,122,212,112
12/13/17, 02:39:00.0,2666,2666.5,2666,2666.25,167,84,58,109
12/13/17, 02:42:00.0,2666.5,2666.5,2666,2666,191,84,105,86
12/13/17, 02:45:00.0,2666.25,2666.25,2666,2666,340,148,234,106
12/13/17, 02:48:00.0,2666,2667,2666,2666.75,269,102,57,212
12/13/17, 02:51:00.0,2667,2667,2666.75,2666.75,233,93,178,55
12/13/17, 02:54:00.0,2666.75,2666.75,2666.25,2666.25,366,118,294,72
12/13/17, 02:57:00.0,2666.25,2666.5,2666.25,2666.25,112,48,34,78
12/13/17, 03:00:00.0,2666.5,2666.5,2666,2666.25,367,131,186,181
12/13/17, 03:03:00.0,2666.25,2666.75,2666.25,2666.75,170,67,19,151
12/13/17, 03:06:00.0,2666.5,2667,2666.5,2666.75,591,181,253,338
12/13/17, 03:09:00.0,2666.5,2666.75,2666.5,2666.75,260,134,124,136
12/13/17, 03:12:00.0,2666.75,2667,2666.5,2666.75,447,124,211,236
12/13/17, 03:15:00.0,2666.75,2667,2666.75,2666.75,178,80,75,103
12/13/17, 03:18:00.0,2666.75,2667.5,2666.75,2667.5,438,195,39,399
12/13/17, 03:21:00.0,2667.25,2667.5,2667.25,2667.5,448,157,122,326
12/13/17, 03:24:00.0,2667.5,2667.5,2667,2667,398,145,300,98
12/13/17, 03:27:00.0,2667.25,2667.75,2667.25,2667.75,916,309,291,625
12/13/17, 03:30:00.0,2667.75,2668,2667.25,2667.5,703,257,479,224
12/13/17, 03:33:00.0,2667.25,2667.5,2667,2667,532,212,336,196
12/13/17, 03:36:00.0,2667,2667,2666.75,2666.75,256,89,103,153
12/13/17, 03:39:00.0,2666.75,2667,2666.5,2666.75,834,264,563,271
12/13/17, 03:42:00.0,2666.75,2667,2666.75,2667,294,102,128,166
12/13/17, 03:45:00.0,2667,2667.5,2667,2667,720,235,329,391
12/13/17, 03:48:00.0,2666.75,2667.25,2666.75,2667,312,101,108,204
12/13/17, 03:51:00.0,2667,2667,2666.5,2667,434,171,300,134
12/13/17, 03:54:00.0,2667,2667,2666.25,2666.25,402,177,293,109
12/13/17, 03:57:00.0,2666.5,2666.75,2666.5,2666.75,128,34,60,68
12/13/17, 04:00:00.0,2666.5,2667,2666.25,2666.25,438,146,235,203
12/13/17, 04:03:00.0,2666.25,2666.75,2666.25,2666.75,394,118,146,248
12/13/17, 04:06:00.0,2667,2667,2666.5,2666.5,330,151,150,180
12/13/17, 04:09:00.0,2666.75,2667,2666.5,2666.75,622,227,372,250
12/13/17, 04:12:00.0,2666.75,2667,2666.5,2667,723,209,285,438
12/13/17, 04:15:00.0,2666.75,2667.25,2666.75,2666.75,321,152,185,136
12/13/17, 04:18:00.0,2666.75,2667,2666.25,2666.5,362,151,273,89
12/13/17, 04:21:00.0,2666.5,2666.75,2666.25,2666.5,338,147,247,91
12/13/17, 04:24:00.0,2666.5,2666.5,2666.25,2666.5,277,97,140,137
12/13/17, 04:27:00.0,2666.5,2666.75,2666.25,2666.5,347,153,197,150
12/13/17, 04:30:00.0,2666.5,2667,2666.25,2666.75,457,205,209,248
12/13/17, 04:33:00.0,2666.75,2667,2666.5,2666.5,354,139,115,239
12/13/17, 04:36:00.0,2666.75,2667,2666.5,2667,708,268,382,326
12/13/17, 04:39:00.0,2667,2667,2666.5,2666.5,352,152,184,168
12/13/17, 04:42:00.0,2666.5,2667.25,2666.5,2667,296,111,146,150
12/13/17, 04:45:00.0,2667,2667.5,2666.75,2667.5,390,167,213,177
12/13/17, 04:48:00.0,2667.25,2667.75,2667.25,2667.5,299,102,136,163
12/13/17, 04:51:00.0,2667.25,2667.75,2667.25,2667.5,306,148,218,88
12/13/17, 04:54:00.0,2667.5,2668,2667.5,2667.75,371,168,202,169
12/13/17, 04:57:00.0,2667.75,2668.5,2667.75,2668.25,890,339,289,601
12/13/17, 05:00:00.0,2668.25,2668.5,2668.25,2668.25,690,249,325,365
12/13/17, 05:03:00.0,2668.5,2668.5,2668,2668,401,150,275,126
12/13/17, 05:06:00.0,2668,2668.5,2668,2668.5,322,122,118,204
12/13/17, 05:09:00.0,2668.5,2669,2668.25,2668.25,800,302,597,203
12/13/17, 05:12:00.0,2668,2668.25,2667.75,2668,1233,366,761,472
12/13/17, 05:15:00.0,2667.75,2668,2667.5,2667.75,548,186,278,270
12/13/17, 05:18:00.0,2667.75,2668,2667.75,2667.75,650,196,122,528
12/13/17, 05:21:00.0,2667.75,2668.75,2667.75,2668.5,509,159,129,380
12/13/17, 05:24:00.0,2668.5,2668.5,2667.75,2667.75,692,251,570,122
12/13/17, 05:27:00.0,2667.5,2668,2667.5,2668,168,79,66,102
12/13/17, 05:30:00.0,2668,2668,2667.5,2667.75,325,141,230,95
12/13/17, 05:33:00.0,2667.75,2668,2667.75,2667.75,149,66,121,28
12/13/17, 05:36:00.0,2668,2668,2667.75,2668,88,43,64,24
12/13/17, 05:39:00.0,2667.75,2668,2667.5,2667.75,339,166,170,169
12/13/17, 05:42:00.0,2667.75,2668,2667.5,2667.75,319,136,204,115
12/13/17, 05:45:00.0,2667.75,2668,2667.5,2667.75,469,169,130,339
12/13/17, 05:48:00.0,2667.75,2668.25,2667.75,2668,281,94,215,66
12/13/17, 05:51:00.0,2668,2668,2667.5,2667.5,188,75,169,19
12/13/17, 05:54:00.0,2667.25,2667.5,2667.25,2667.25,233,65,94,139
12/13/17, 05:57:00.0,2667.25,2667.5,2667.25,2667.25,350,162,259,91
12/13/17, 06:00:00.0,2667,2667.25,2667,2667,1120,333,563,557
12/13/17, 06:03:00.0,2667,2667.25,2666.75,2667,319,96,163,156
12/13/17, 06:06:00.0,2666.75,2666.75,2666.25,2666.5,992,353,550,442
12/13/17, 06:09:00.0,2666.75,2666.75,2666.25,2666.5,628,231,295,333
12/13/17, 06:12:00.0,2666.5,2667,2666.5,2667,513,172,140,373
12/13/17, 06:15:00.0,2667,2667,2666.75,2667,734,203,410,324
12/13/17, 06:18:00.0,2667,2667,2666.5,2667,451,137,262,189
12/13/17, 06:21:00.0,2667,2667,2666.5,2666.5,695,223,418,277
12/13/17, 06:24:00.0,2666.5,2667,2666.25,2667,458,175,151,307
12/13/17, 06:27:00.0,2667,2667.25,2667,2667.25,276,143,115,161
12/13/17, 06:30:00.0,2667.25,2667.5,2667,2667,530,204,336,194
12/13/17, 06:33:00.0,2667,2667,2666.5,2666.75,391,180,253,138
12/13/17, 06:36:00.0,2666.5,2666.75,2666.25,2666.5,685,283,291,394
12/13/17, 06:39:00.0,2666.5,2666.5,2666.25,2666.5,349,145,116,233
12/13/17, 06:42:00.0,2666.5,2666.75,2666.25,2666.75,412,135,191,221
12/13/17, 06:45:00.0,2666.5,2666.75,2666.25,2666.5,501,229,324,177
12/13/17, 06:48:00.0,2666.75,2666.75,2666.25,2666.5,333,128,210,123
12/13/17, 06:51:00.0,2666.25,2666.5,2665.75,2666,1231,447,812,419
12/13/17, 06:54:00.0,2666,2666.25,2666,2666,441,168,192,249
12/13/17, 06:57:00.0,2666,2666.25,2664.75,2666,5480,1447,3493,1987
12/13/17, 07:00:00.0,2665.75,2666.5,2665.75,2666.5,2319,631,1643,676
12/13/17, 07:03:00.0,2666.25,2666.5,2665.75,2666.5,2004,519,1440,564
12/13/17, 07:06:00.0,2666.25,2667.25,2666.25,2667.25,3214,859,1572,1642
12/13/17, 07:09:00.0,2667,2667.75,2667,2667.25,1467,527,811,656
12/13/17, 07:12:00.0,2667.25,2667.5,2667.25,2667.5,564,242,241,323
12/13/17, 07:15:00.0,2667.5,2667.75,2667.25,2667.5,675,267,421,254
12/13/17, 07:18:00.0,2667.5,2667.75,2667.5,2667.75,251,97,25,226
12/13/17, 07:21:00.0,2667.75,2668.25,2667.75,2667.75,1692,638,789,903
12/13/17, 07:24:00.0,2667.75,2668,2667.75,2668,333,128,143,190
12/13/17, 07:27:00.0,2667.75,2668.25,2667.75,2667.75,397,233,250,147
12/13/17, 07:30:00.0,2667.75,2669.5,2666.5,2669,6190,2213,2884,3306
12/13/17, 07:33:00.0,2668.75,2670.25,2668.5,2670,6428,2333,2774,3654
12/13/17, 07:36:00.0,2669.75,2670.5,2669.75,2670,3323,1247,1654,1669
12/13/17, 07:39:00.0,2670,2670,2669.25,2669.25,2125,804,1440,685
12/13/17, 07:42:00.0,2669.25,2669.5,2669,2669.25,1233,476,623,610
12/13/17, 07:45:00.0,2669.25,2670,2669.25,2670,1460,472,743,717
12/13/17, 07:48:00.0,2669.75,2670.5,2669.75,2670.5,2082,891,704,1378
12/13/17, 07:51:00.0,2670.5,2670.5,2670,2670,893,375,626,267
12/13/17, 07:54:00.0,2670,2670.25,2670,2670,740,344,412,328
12/13/17, 07:57:00.0,2670,2670.25,2669.5,2669.75,2107,674,1407,700
12/13/17, 08:00:00.0,2669.5,2670,2669.5,2670,1470,502,335,1135
12/13/17, 08:03:00.0,2669.75,2670,2669.75,2670,1295,488,687,608
12/13/17, 08:06:00.0,2670,2670,2669.5,2669.75,1245,622,765,480
12/13/17, 08:09:00.0,2669.75,2670,2669.5,2670,1149,456,615,534
12/13/17, 08:12:00.0,2669.75,2670.25,2669.75,2670,1783,716,707,1076
12/13/17, 08:15:00.0,2670,2670.5,2670,2670.25,1108,441,531,577
12/13/17, 08:18:00.0,2670.25,2670.5,2670,2670.5,1164,470,677,487
12/13/17, 08:21:00.0,2670.25,2670.75,2670.25,2670.75,1996,763,779,1217
12/13/17, 08:24:00.0,2670.75,2671.25,2670.5,2670.5,2796,937,1279,1517
12/13/17, 08:27:00.0,2670.75,2670.75,2670,2670.25,3723,1228,2047,1676
12/13/17, 08:30:00.0,2670.25,2671.5,2670,2671.5,21223,5769,9965,11258
12/13/17, 08:33:00.0,2671.5,2672.5,2671.25,2671.75,14311,4124,7274,7037
12/13/17, 08:36:00.0,2672,2672.5,2671.25,2672,9141,2521,4591,4550
12/13/17, 08:39:00.0,2672.25,2673.75,2672,2673.5,15454,4495,6448,9006
12/13/17, 08:42:00.0,2673.5,2673.5,2672,2672,8216,2751,5114,3102
12/13/17, 08:45:00.0,2672.25,2672.75,2671.5,2672.5,9848,2904,5090,4758
12/13/17, 08:48:00.0,2672.25,2673,2672.25,2672.5,8002,2308,4217,3785
12/13/17, 08:51:00.0,2672.5,2673.5,2672.5,2673,7220,2464,3414,3806
12/13/17, 08:54:00.0,2673,2674,2672.75,2674,9004,3178,3999,5005
12/13/17, 08:57:00.0,2674,2674.5,2673.5,2673.5,8749,2770,4565,4184
12/13/17, 09:00:00.0,2673.75,2674.5,2673.25,2673.25,6813,2597,3433,3380
12/13/17, 09:03:00.0,2673.25,2673.75,2672.5,2672.75,8298,2591,5235,3063
12/13/17, 09:06:00.0,2672.5,2673.25,2671.75,2671.75,11293,3890,6056,5237
12/13/17, 09:09:00.0,2671.75,2672.5,2671.5,2672,8274,2695,3832,4442
12/13/17, 09:12:00.0,2672.25,2673.25,2671.75,2673,6537,2199,3299,3238
12/13/17, 09:15:00.0,2673.25,2673.25,2672.5,2672.5,6851,2266,3952,2899
12/13/17, 09:18:00.0,2672.5,2673,2672.25,2672.75,4113,1087,2363,1750
12/13/17, 09:21:00.0,2672.75,2673,2672.25,2672.75,3806,1205,1955,1851
12/13/17, 09:24:00.0,2672.75,2673.75,2672,2673.25,7185,2446,3339,3846
12/13/17, 09:27:00.0,2673.5,2673.5,2672.75,2673.5,2837,967,1605,1232
12/13/17, 09:30:00.0,2673.25,2674,2672.75,2673,7457,2483,3854,3603
12/13/17, 09:33:00.0,2673.25,2674,2672.75,2673.75,5504,1981,2466,3038
12/13/17, 09:36:00.0,2674,2674.25,2673.5,2674,4410,1476,2170,2240
12/13/17, 09:39:00.0,2674,2674.5,2673.5,2674,5041,1787,2396,2645
12/13/17, 09:42:00.0,2674.25,2675,2673.5,2674,8175,2496,3939,4236
12/13/17, 09:45:00.0,2674,2674.25,2673,2673.25,7022,2030,3354,3668
12/13/17, 09:48:00.0,2673,2673.5,2672.25,2673.25,7616,2576,3639,3977
12/13/17, 09:51:00.0,2673,2674,2673,2673.75,4169,1691,1991,2178
12/13/17, 09:54:00.0,2673.75,2674.25,2673.25,2673.75,4579,1425,2500,2079
12/13/17, 09:57:00.0,2673.5,2674.25,2673.5,2674.25,2587,990,1139,1448
12/13/17, 10:00:00.0,2674,2674.25,2673,2673.5,6626,1946,3522,3104
12/13/17, 10:03:00.0,2673.5,2674.25,2673.25,2673.75,4159,1230,1879,2280
12/13/17, 10:06:00.0,2673.5,2674.5,2673.25,2674.25,7746,2280,3519,4227
12/13/17, 10:09:00.0,2674.25,2674.75,2674,2674.5,4088,1353,1726,2362
12/13/17, 10:12:00.0,2674.25,2675,2674,2674,5020,1430,2659,2361
12/13/17, 10:15:00.0,2674,2674.25,2674,2674,2536,897,1268,1268
12/13/17, 10:18:00.0,2674,2674.25,2673.75,2674,3436,1090,1944,1492
12/13/17, 10:21:00.0,2674,2674.5,2673.5,2674.25,3282,1055,1693,1589
12/13/17, 10:24:00.0,2674.5,2675,2674,2674.25,5080,1551,2738,2342
12/13/17, 10:27:00.0,2674.25,2674.75,2673.75,2674,7780,2132,4490,3290
12/13/17, 10:30:00.0,2674.25,2675,2674,2674.5,5221,1652,2926,2295
12/13/17, 10:33:00.0,2674.25,2675,2674.25,2674.25,7112,2149,2873,4239
12/13/17, 10:36:00.0,2674.25,2674.5,2673.25,2673.5,3786,1380,2172,1614
12/13/17, 10:39:00.0,2673.5,2674,2673.25,2673.25,2870,1066,1310,1560
12/13/17, 10:42:00.0,2673.25,2673.5,2673,2673.25,3948,1449,1748,2200
12/13/17, 10:45:00.0,2673.25,2673.5,2673,2673,3611,1083,1607,2004
12/13/17, 10:48:00.0,2673,2675.5,2673,2674,14611,3926,5785,8826
12/13/17, 10:51:00.0,2674,2674.5,2673.75,2674.5,6433,1931,2456,3977
12/13/17, 10:54:00.0,2674.5,2675.25,2674.5,2674.75,3594,1205,1566,2028
12/13/17, 10:57:00.0,2674.75,2675,2674.5,2674.5,3892,1243,1875,2017
12/13/17, 11:00:00.0,2674.5,2674.5,2671.75,2672,13117,3653,8375,4742
12/13/17, 11:03:00.0,2671.75,2672.25,2670.75,2671.5,12932,3754,6533,6399
12/13/17, 11:06:00.0,2671.25,2672,2671.25,2672,5501,1766,2648,2853
12/13/17, 11:09:00.0,2672,2672.25,2671.25,2671.75,3844,1359,2010,1834
12/13/17, 11:12:00.0,2671.75,2671.75,2670.5,2670.75,5145,1567,3264,1881
12/13/17, 11:15:00.0,2670.5,2671,2670,2670.75,5130,1953,2073,3057
12/13/17, 11:18:00.0,2671,2671.75,2670.5,2671.75,3480,1288,1313,2167
12/13/17, 11:21:00.0,2671.75,2672,2671.25,2672,3702,1539,2004,1698
12/13/17, 11:24:00.0,2671.75,2672.25,2671.25,2672,4574,1748,2821,1753
12/13/17, 11:27:00.0,2672,2672.5,2671.5,2672,2041,971,975,1066
12/13/17, 11:30:00.0,2672.25,2672.25,2671.75,2672.25,1163,588,744,419
12/13/17, 11:33:00.0,2672,2672,2671.5,2672,2335,1022,1134,1201
12/13/17, 11:36:00.0,2672.25,2672.25,2670.25,2670.5,3167,1337,1953,1214
12/13/17, 11:39:00.0,2670.25,2670.5,2669.25,2669.75,5124,2239,2917,2207
